ClusterID,DetectionDate-first,DetectionDate-last,Duration,avgLatitude,avgLongitude,totalArea_km2,maxBrightness,maxBright_t31,maxFRP,avgConfidence
0,2000-28-12,2000-28-12,1,62.953425,-162.81695,0.979713361833479,389.5,276.7,214.6,100
1,2001-19-05,2001-19-05,1,64.7856,-147.1587,0.295989265238404,360.7,291.4,99.2,94
2,2001-16-07,2001-16-07,1,64.3645,-148.5395,0.25,317,282.6,23.2,94
3,2001-28-09,2001-28-09,1,63.9931,-146.5085,0.25,326.1,271.4,32.9,100
4,2002-19-05,2002-19-05,1,64.024,-146.3522,0.25,328,278.5,31.8,100
5,2002-20-05,2002-20-05,1,63.968225,-146.45345,1.10168611835024,353.3,284,149.9,98.75
6,2002-22-05,2002-26-05,5,63.8386358974359,-146.3746,66.5826804985818,401.7,309.6,300.4,95.7692307692308
7,2002-23-05,2002-30-05,8,63.8922156862745,-157.142084313725,141.258825129326,463.8,323.4,1255.2,97.3529411764706
8,2002-23-05,2002-30-05,8,62.7485698113207,-155.49461509434,182.692291968361,432.3,313.9,670.2,96.2830188679245
9,2002-23-05,2002-29-05,7,65.3158063636364,-148.827710909091,257.093065072194,432.4,311.8,1426.8,97.3090909090909
10,2002-24-05,2002-28-05,5,65.0699921052632,-146.196389473684,51.1135217330939,418.2,311.5,497.2,97.2631578947368
11,2002-27-05,2002-28-05,2,65.16,-149.0012,4.07533075485868,324,288.1,42.7,97.5
12,2002-28-05,2002-31-05,4,63.5834913043478,-155.834243478261,35.2618900167885,379.1,296.5,288.5,97.2608695652174
13,2002-28-05,2002-30-05,3,63.7017545454545,-156.296554545455,11.695145608506,394.5,295,384.1,95.3636363636364
14,2002-28-05,2002-28-05,1,63.6823,-155.4808,0.25,320.4,282.9,31.2,100
15,2002-29-05,2002-29-05,1,63.6376,-155.55995,0.803592270896112,336.6,292.7,99.6,95
16,2002-30-05,2002-01-06,3,63.8799,-156.332475,1.23181217788203,338.1,287.6,55.9,94.25
17,2002-07-06,2002-09-06,3,64.16155,-152.52135,4.05288932616967,349.9,283.6,66.5,95.5
18,2002-09-06,2002-09-06,1,64.24795,-151.5008,1.01079812035702,412.7,297.8,704,97
19,2002-09-06,2002-09-06,1,64.63875,-150.4669,1.08951205028363,355.6,296.9,136.4,98
20,2002-09-06,2002-09-06,1,65.1392,-146.70395,0.670360004169674,378.7,294.5,201.7,98.5
21,2002-09-06,2002-09-06,1,64.49325,-153.0577,0.780793423747626,390.5,291.1,205.1,100
22,2002-11-06,2002-12-06,2,63.83025,-156.2683,4.83050087676661,343.7,293.7,57.3,91.5
23,2002-15-06,2002-23-06,9,62.8356064102564,-155.398438461538,67.0617349334671,448.3,323,2685.5,97.3846153846154
24,2002-15-06,2002-23-06,9,62.6103179487179,-155.466661538462,77.8087337327046,419.9,308.3,620.2,96.3076923076923
25,2002-16-06,2002-23-06,8,64.0654328125,-152.47640625,144.342807716186,421.3,314.2,1096.1,97.828125
26,2002-16-06,2002-23-06,8,63.6253657534247,-155.930104109589,198.319360401287,431.2,319.8,2170.1,97.041095890411
27,2002-16-06,2002-22-06,7,63.7164071428571,-154.272414285714,78.9818811164978,472,331.7,1044.3,98.2678571428571
28,2002-16-06,2002-18-06,3,64.2021,-151.500183333333,92.8253528866882,459.5,338.1,902.3,98.6666666666667
29,2002-16-06,2002-22-06,7,63.8139,-156.437866666667,7.24558178220832,357.5,300.9,102.9,93.6666666666667
30,2002-17-06,2002-18-06,2,64.5486957219251,-150.653397326203,188.266819428362,437.3,318.2,1673.4,99.5294117647059
31,2002-17-06,2002-21-06,5,63.7668625,-157.38485,7.06873468210142,403.1,302.8,1268.4,98.875
32,2002-17-06,2002-22-06,6,64.4398129032258,-153.250958064516,80.960727825948,446.1,317.6,1813.8,98.6451612903226
33,2002-17-06,2002-23-06,7,63.8019888888889,-156.183044444444,21.595153950328,359.3,308.9,82.4,96.1111111111111
34,2002-17-06,2002-17-06,1,63.7384,-156.38465,0.734708746477059,356.7,305.8,75.7,96.5
35,2002-18-06,2002-18-06,1,65.21418,-149.1408,2.7895134198443,357.2,299.9,145.7,99.4
36,2002-19-06,2002-23-06,5,62.3682571428571,-156.651035714286,29.7563995071927,419.1,306.8,645.2,97.5357142857143
37,2002-22-06,2002-23-06,2,64.04056,-155.7684,0.798933714260897,345.4,299.3,408.2,92.2
38,2002-22-06,2002-23-06,2,63.5182857142857,-154.667957142857,2.55661970138908,411.8,293.7,1554.8,100
39,2002-23-06,2002-23-06,1,63.6578833333333,-155.5748,1.45277730458281,383.3,293,169.2,99.5
40,2002-23-06,2002-23-06,1,60.6329,-150.2737,0.25,316.5,284.2,20.2,93
41,2002-15-06,2002-15-06,1,62.6333,-155.3264,0.25,337.9,299.1,35.6,90
42,2002-15-06,2002-15-06,1,62.8465,-155.4574,0.766536190512914,351.3,307.8,55.6,93
43,2002-15-06,2002-15-06,1,62.8535,-155.4414,0.25,372.8,309.4,115,100
44,2002-15-06,2002-15-06,1,62.8505,-155.4225,0.25,362.2,308,83,100
45,2002-15-06,2002-15-06,1,62.8592666666667,-155.436966666667,0.454681142048287,355.9,308.5,63.6,97
46,2002-15-06,2002-15-06,1,62.8468111111111,-155.458633333333,4.10963162926441,364.4,306.8,233,97.2222222222222
47,2002-15-06,2002-15-06,1,63.80895,-156.2331,0.760357699000495,367.9,299.7,104.3,96.5
48,2002-01-07,2002-01-07,1,64.5188,-153.13365,1.9036814141399,350.5,294,491.5,92.5
49,2002-02-07,2002-02-07,1,64.63375,-150.608785714286,36.5048835197822,373.5,292.7,153.8,99.5
50,2002-02-07,2002-02-07,1,62.94586,-155.10772,3.19791643618692,363.3,293.1,97.9,98.2
51,2002-02-07,2002-02-07,1,62.9051,-155.3181,0.25,319,285.4,18.9,98
52,2002-02-07,2002-04-07,3,61.3242333333333,-163.511766666667,1.64452667729802,344.4,293.6,59.1,93.6666666666667
53,2002-02-07,2002-02-07,1,64.0659,-155.6977,1.97243380656324,335.5,284.3,39,100
54,2002-02-07,2002-02-07,1,63.7039333333333,-155.654633333333,0.00575195868987066,345.5,285.4,55.3,100
55,2002-02-07,2002-02-07,1,64.58,-150.2802,0.25,345.4,288.2,62.8,100
56,2002-01-07,2002-01-07,1,62.8671,-155.185,0.25,349.9,295.9,56.1,90
57,2002-01-07,2002-01-07,1,64.5126666666667,-153.159166666667,0.406564083553576,376.4,300.6,141.2,99.6666666666667
58,2002-01-07,2002-01-07,1,62.87725,-155.1878,0.800369512599131,362.3,299,86.5,93.5
59,2002-10-07,2002-11-07,2,67.3613666666667,-144.3213,0.135758949626052,337.1,296.4,43.8,94.3333333333333
60,2002-17-07,2002-24-07,8,64.4463852941176,-150.717576470588,64.4776876499891,495.3,336,2453.5,97.3529411764706
61,2002-17-07,2002-24-07,8,63.1750117647059,-154.369717647059,15.0448134009766,441,322.3,596.8,97
62,2002-18-07,2002-18-07,1,62.04199,-156.51009,17.4086310021307,422.7,316.4,630.7,97.75
63,2002-18-07,2002-19-07,2,62.39066,-158.89193,2.05221296355069,380.3,304.8,361.8,97.6
64,2002-18-07,2002-18-07,1,62.8387,-158.3554,0.0565414264770965,347.2,302.3,66.4,92.5
65,2002-18-07,2002-20-07,3,63.9336666666667,-158.661544444444,6.91153585201755,417.7,309.7,372.3,97.1111111111111
66,2002-18-07,2002-18-07,1,64.0786,-152.3244,0.634220072742739,415.1,308.9,432.2,100
67,2002-18-07,2002-18-07,1,67.203,-156.9396,0.25,373.1,308.5,130.8,94
68,2002-18-07,2002-22-07,5,67.3450574468085,-144.407940425532,15.091188102829,391.4,313.7,372.2,95.5531914893617
69,2002-18-07,2002-25-07,8,65.12945,-156.096096428571,41.5160210893717,385.7,303.1,280.5,98.0714285714286
70,2002-18-07,2002-18-07,1,62.4671,-156.5261,0.25,351.2,299.7,61.8,96
71,2002-18-07,2002-18-07,1,66.6558,-145.5773,0.25,315.9,289.2,31.2,92
72,2002-18-07,2002-18-07,1,61.7896,-150.6476,0.25,315.4,284.4,30.4,91
73,2002-19-07,2002-20-07,2,66.9058166666667,-158.348,2.92738554389871,402.1,307.9,370.2,98.6666666666667
74,2002-19-07,2002-19-07,1,65.6499,-144.8857,0.96315491299265,354.8,291.8,76.5,98
75,2002-20-07,2002-24-07,5,62.673309375,-154.3010734375,71.8840691905094,457.1,317.6,1157.8,96.375
76,2002-20-07,2002-21-07,2,67.7029,-152.727633333333,0.267875167211287,380.5,297.8,192.5,92.3333333333333
77,2002-20-07,2002-20-07,1,67.7354666666667,-147.6999,0.651955453558799,338.5,285,58.9,95
78,2002-21-07,2002-24-07,4,64.0306979591837,-151.409087755102,14.9393730403399,415.1,316,501.3,98.0204081632653
79,2002-21-07,2002-21-07,1,63.5881,-152.807033333333,0.167167405319788,371.5,305.6,285.2,98
80,2002-21-07,2002-24-07,4,65.2693166666667,-149.07225,6.32007425632004,361.6,299.8,251.6,97.6666666666667
81,2002-21-07,2002-21-07,1,62.9509,-155.22575,1.07389503545687,427,307.4,532.4,98
82,2002-21-07,2002-21-07,1,67.3566,-148.6275,0.25,337.3,298.1,36.2,90
83,2002-21-07,2002-21-07,1,62.9142,-160.4898,0.25,373,296.2,641.2,100
84,2002-22-07,2002-22-07,1,66.8435,-153.99245,0.0526124571277088,353.5,298.4,73.6,96.5
85,2002-22-07,2002-22-07,1,64.62825,-150.763275,1.40006412773201,324.9,290.8,25.4,96
86,2002-23-07,2002-23-07,1,64.152,-152.485,0.25,352.1,296.2,76.7,96
87,2002-23-07,2002-23-07,1,66.4684,-143.2724,0.25,317.1,272.6,23,94
88,2002-24-07,2002-24-07,1,67.3689,-146.1533,0.25,337.3,293.5,304.4,90
89,2002-24-07,2002-25-07,2,67.6918,-146.135,0.119666860977986,353.7,302,113.9,95.3333333333333
90,2002-24-07,2002-24-07,1,63.1665,-154.5489,0.25,324.3,284.5,40.6,100
91,2002-25-07,2002-25-07,1,65.6895666666667,-159.057733333333,0.0038363010107787,339.8,288,45,100
92,2002-31-07,2002-07-08,8,64.0390388888889,-151.369790740741,47.269125430716,410.2,314.6,447.3,97.2407407407407
93,2002-31-07,2002-08-08,9,62.3190661290323,-159.156592580645,461.583734036538,450.8,308.9,1650.1,98.1612903225806
94,2002-31-07,2002-04-08,5,62.42513,-156.55935,7.72734922793734,349.4,300.7,118.4,97.4
95,2002-31-07,2002-05-08,6,62.5987,-154.224605714286,87.6313121145822,402.2,307.3,337.1,96.8857142857143
96,2002-31-07,2002-03-08,4,63.19545,-154.273125,1.33434021870085,338.6,300.4,45.3,96.75
97,2002-31-07,2002-05-08,6,63.5291729166667,-152.920361979167,322.075119351484,420.5,315.2,1414.6,97.9322916666667
98,2002-01-08,2002-05-08,5,64.3805271676301,-150.946607514451,137.68682607234,455,318.8,958.5,98.7167630057804
99,2002-01-08,2002-08-08,8,65.6462586206897,-159.084286206897,89.1275342316146,387.1,302.2,267.1,96.9655172413793
100,2002-01-08,2002-05-08,5,64.6059380952381,-150.768457142857,18.369810266975,396.3,310.1,385.7,96.0476190476191
101,2002-01-08,2002-06-08,6,63.5218577777778,-153.875884444444,35.589001167178,389.3,307.2,473.9,98.1777777777778
102,2002-01-08,2002-01-08,1,63.1453,-154.5283,0.454719532638478,354.9,300.5,223.1,95
103,2002-01-08,2002-08-08,8,67.6987423076923,-146.145707692308,10.1103639977121,397.8,304.8,268.3,96.6153846153846
104,2002-01-08,2002-07-08,7,62.7379276190476,-158.360396190476,258.948785452574,424.9,311.9,544.7,96.6
105,2002-01-08,2002-05-08,5,62.0127666666667,-157.597566666667,1.04968019451803,373.7,297.7,183.7,97.6666666666667
106,2002-02-08,2002-07-08,6,64.1869358490566,-155.488701886792,172.748835305662,500,321.9,2359.5,97.2830188679245
107,2002-02-08,2002-06-08,5,64.1241615384615,-152.250080769231,59.9789244286173,465.4,315.6,1830.8,97.5
108,2002-02-08,2002-07-08,6,63.7952862745098,-158.799870588235,73.9754479698072,442,306.9,669.2,98.1372549019608
109,2002-02-08,2002-06-08,5,68.15751,-159.66644,12.3161387343263,358.6,303.9,77.2,97.1
110,2002-03-08,2002-08-08,6,63.5851695652174,-156.066708695652,25.0054071391996,396.2,305.6,435.7,96.8260869565217
111,2002-03-08,2002-05-08,3,67.6946818181818,-152.669445454545,2.16289654948218,390,312,205.6,97.7272727272727
112,2002-03-08,2002-05-08,3,67.39317,-144.29118,8.04313710324959,355.2,303.9,462.7,96.8
113,2002-03-08,2002-03-08,1,62.8613,-155.0735,0.25,339.3,290,43.8,100
114,2002-03-08,2002-06-08,4,67.4161047619048,-146.022811904762,66.0462639079105,398.7,304.6,473.8,99
115,2002-03-08,2002-07-08,5,63.23168,-156.086073333333,13.6834094838773,390,301.4,305,96.6
116,2002-03-08,2002-05-08,3,64.00895,-152.24949,26.0895509314546,405.4,312.5,279.6,97.5
117,2002-03-08,2002-05-08,3,63.8911105263158,-152.855021052632,12.4692191791141,364.6,304.8,538.8,97.4210526315789
118,2002-03-08,2002-06-08,4,67.7550333333333,-147.7256,0.151019181956087,325.1,289.8,36.7,99.3333333333333
119,2002-03-08,2002-05-08,3,64.51668,-150.518933333333,14.1923086191773,382,305.2,331.4,97.8
120,2002-04-08,2002-05-08,2,65.5506705882353,-144.557482352941,10.4109845321127,426.7,312.7,581.5,99.2352941176471
121,2002-04-08,2002-07-08,4,66.7178714285714,-151.183114285714,45.7900526362455,419.8,297.5,655,97.3333333333333
122,2002-04-08,2002-05-08,2,64.68109,-150.459525,16.7434155866711,360.2,299.4,265.4,97.9
123,2002-04-08,2002-08-08,5,67.67384,-147.68454,6.69693942375761,333.6,290.6,72.3,98.8
124,2002-05-08,2002-06-08,2,65.4529714285714,-164.577085714286,1.28714966126779,387.9,299.1,266.8,95.5714285714286
125,2002-05-08,2002-05-08,1,62.941,-154.9824,3.22092908251274,352.2,297.9,108,90.5
126,2002-05-08,2002-05-08,1,64.6248,-150.6117,0.193706456126259,323.4,289.9,95.5,98
127,2002-05-08,2002-05-08,1,64.439,-150.5917,0.25,318.3,291.1,16.4,96
128,2002-05-08,2002-05-08,1,64.487,-150.7227,0.25,322.5,293.9,21.5,100
129,2002-06-08,2002-06-08,1,65.3006,-149.095,0.25,345.4,292.8,51.3,94
130,2002-06-08,2002-06-08,1,64.62545,-150.16005,0.784104682929353,385.8,302.8,171.9,93
131,2002-06-08,2002-06-08,1,64.5111,-150.32435,13.1754856081141,371.7,303.1,115.4,96.5
132,2002-06-08,2002-07-08,2,67.1612285714286,-151.673414285714,2.77660908508869,350.6,283,110.5,96.8571428571429
133,2002-06-08,2002-06-08,1,64.2784,-150.8423,0.25,401,266.8,0,100
134,2002-06-08,2002-07-08,2,64.07345,-155.54685,0.760411948409871,360.1,286.7,116.6,95
135,2002-31-07,2002-31-07,1,64.2712,-155.5258,0.25,359.2,303.3,85,99
136,2002-31-07,2002-31-07,1,64.2626,-155.5337,0.25,398.6,308,255.7,100
137,2002-31-07,2002-31-07,1,64.2492,-155.52905,0.915885980171236,375.2,307.2,139.4,100
138,2002-31-07,2002-31-07,1,62.6527,-154.149925,0.529249203562983,346.6,285.1,86.5,98.75
139,2002-31-07,2002-31-07,1,63.5782,-152.855525,8.34752794963538,415.1,312.3,456,98.0833333333333
140,2002-31-07,2002-31-07,1,67.700875,-152.71545,0.323649793470111,361.8,302.3,158.7,98
141,2002-11-08,2002-15-08,5,62.4010041666667,-159.272154166667,58.4163150228542,374.6,298.6,222.9,94.6666666666667
142,2002-12-08,2002-12-08,1,63.7785333333333,-158.708466666667,0.00371939669815902,375.6,299,138.6,95.6666666666667
143,2002-12-08,2002-13-08,2,62.1918153846154,-159.378515384615,17.0325790408151,392.7,296,235.7,98.0769230769231
144,2002-12-08,2002-15-08,4,62.4739142857143,-158.935592857143,19.413769410223,384.1,297.3,189.8,94.9285714285714
145,2002-12-08,2002-15-08,4,62.7926066666667,-158.112065,212.791324242313,402,301.3,757,96.85
146,2002-12-08,2002-13-08,2,63.9342333333333,-158.57095,1.11047566929005,368.3,296.7,360.8,94.8333333333333
147,2002-12-08,2002-15-08,4,65.43795,-164.4858,52.5836744829044,456,309.6,789.2,97.1538461538462
148,2002-12-08,2002-12-08,1,62.2785,-159.3871,0.25,339.2,294.3,53.9,91
149,2002-14-08,2002-14-08,1,63.6192,-156.0995,0.25,347.2,296.5,57.1,95
150,2002-14-08,2002-14-08,1,64.51585,-153.37995,0.776789015070825,339.6,295.6,40.9,91.5
151,2002-15-08,2002-15-08,1,62.6322,-158.4765,0.25,340.9,294.4,48.9,92
152,2002-15-08,2002-15-08,1,62.4029,-158.8502,0.25,348.7,294.4,62.2,90
153,2002-15-08,2002-15-08,1,62.1937,-158.9622,0.25,383.5,296.2,180.1,100
154,2002-11-08,2002-11-08,1,62.4283,-159.2007,0.25,337,292.9,37.6,90
155,2002-11-08,2002-11-08,1,62.38375,-159.29205,2.05607445815974,334.2,280.9,52.4,97.5
156,2002-23-08,2002-24-08,2,63.7051333333333,-158.8133,0.95974404841354,348.5,287.4,82.2,93.6666666666667
157,2002-23-08,2002-23-08,1,63.7230666666667,-158.663633333333,0.642070639589974,380.8,295.2,209.6,98.3333333333333
158,2002-24-08,2002-24-08,1,63.7685333333333,-158.930766666667,0.458598710202182,327.4,286,29,95.3333333333333
159,2002-24-08,2002-24-08,1,63.8993,-158.5928,0.25,330.2,280,33.8,100
160,2002-23-08,2002-23-08,1,63.729,-158.6658,0.25,355.7,295,95.3,98
161,2002-23-08,2002-23-08,1,63.7174666666667,-158.781766666667,1.81791688521052,364.8,293.9,139.5,94.3333333333333
162,2002-23-08,2002-23-08,1,63.7091,-158.8181,0.25,359.5,289.3,86.5,99
163,2002-23-08,2002-23-08,1,63.7291,-158.6454,0.25,363.3,292,92.3,100
164,2002-23-08,2002-23-08,1,63.7324,-158.6649,0.25,357.7,293.1,75.4,99
165,2002-23-08,2002-23-08,1,63.7421,-158.7235,0.25,341.9,294.9,42,90
166,2003-04-05,2003-04-05,1,63.8196,-145.9326,0.25,339.8,287.3,58.3,92
167,2003-17-05,2003-17-05,1,64.791,-147.1452,0.25,341.1,287.3,66.4,92
168,2003-24-05,2003-25-05,2,59.7893866666667,-154.93554,10.1997658046839,380.3,287.6,364.3,96.2666666666667
169,2003-24-05,2003-24-05,1,59.778,-154.9227,0.25,330.5,280.2,96.1,100
170,2003-24-05,2003-24-05,1,59.77895,-154.90365,14.2803305311382,348.3,282,187.7,100
171,2003-24-05,2003-24-05,1,59.7862,-154.9118,0.25,341.9,280.6,136.9,100
172,2003-24-05,2003-24-05,1,59.7944,-154.88,0.25,318.7,278.6,53.8,97
173,2003-24-05,2003-24-05,1,59.7751,-154.9009,0.25,361.1,284.5,253.4,100
174,2003-24-05,2003-24-05,1,59.7833,-154.869,0.25,348.6,281.9,170.3,100
175,2003-24-05,2003-24-05,1,59.7639,-154.89,0.25,346.6,282.8,162.8,100
176,2003-24-05,2003-24-05,1,59.7721,-154.8582,0.25,350.7,282.5,185.6,100
177,2003-24-05,2003-24-05,1,59.7701,-154.8516,0.25,334.8,280.8,108,100
178,2003-24-05,2003-24-05,1,59.762,-154.8836,0.25,341.7,282.4,138.1,100
179,2003-28-05,2003-29-05,2,63.21085,-142.9316,0.673766296958673,345.9,298,50.3,93
180,2003-01-06,2003-01-06,1,63.2325,-142.9874625,4.83438350961023,383.2,310.6,224.8,97.75
181,2003-01-06,2003-01-06,1,63.2195,-143.0003,0.25,359.5,298.4,85.7,99
182,2003-01-06,2003-01-06,1,63.2394833333333,-142.953716666667,4.81183730370765,432.6,318.2,533.1,98.3333333333333
183,2003-01-06,2003-01-06,1,63.2387,-142.9523,0.25,358.5,285.9,643.2,93
184,2003-01-06,2003-01-06,1,63.2415,-142.9436,0.25,356,285.4,578.3,93
185,2003-01-06,2003-01-06,1,63.2226,-143.0089,0.25,340.4,279.1,87.3,100
186,2003-16-06,2003-01-07,16,64.3046303571429,-145.185975,159.200674039956,464.2,327,4742.8,97.625
187,2003-18-06,2003-18-06,1,65.9906,-158.92625,0.126011049970984,324.6,281.1,52.5,100
188,2003-18-06,2003-22-06,5,66.3530375,-158.33975625,51.2737852088562,378.3,298.8,163.8,94.9375
189,2003-20-06,2003-29-06,10,65.620627756654,-148.98496730038,417.781063128896,500,400.1,2456.8,97.8707224334601
190,2003-23-06,2003-23-06,1,67.3033666666667,-159.655533333333,0.115755885303329,357.4,287,107.1,96.6666666666667
191,2003-25-06,2003-01-07,7,66.8587849056604,-147.239220754717,37.602665989536,468.7,333.6,3929.2,97.0943396226415
192,2003-29-06,2003-02-07,4,67.1397581632653,-145.910391836735,53.523254529194,501.9,400.1,4482.5,98.6224489795918
193,2003-29-06,2003-01-07,3,67.65668,-144.09336,0.835554128054582,371.3,304.5,114.3,97.2
194,2003-29-06,2003-29-06,1,67.7937,-142.3014,0.25,337.1,298.7,39.7,90
195,2003-01-07,2003-01-07,1,64.8808,-145.4733,0.25,338.4,296.6,39,90
196,2003-01-07,2003-01-07,1,66.9134555555556,-147.427355555556,4.48766384279543,378.1,293.3,907.8,96.4444444444444
197,2003-01-07,2003-01-07,1,65.5669,-142.5587,0.25,348.9,301.6,62,95
198,2003-02-07,2003-02-07,1,66.943,-147.1051,0.25,324.7,288,25.3,100
199,2003-16-06,2003-16-06,1,64.3022,-145.1333,0.25,358.4,296.4,84.2,100
200,2003-16-06,2003-16-06,1,64.32035,-145.06795,0.00131213193640178,456,318.6,824.1,100
201,2003-16-06,2003-16-06,1,64.3137,-145.1189,0.25,362.1,292.9,95,100
202,2003-16-06,2003-16-06,1,64.311,-145.1394,0.25,348.8,288.9,62.4,100
203,2003-16-06,2003-16-06,1,64.7294,-144.6618,0.25,324.5,284.4,26.6,100
204,2003-16-06,2003-16-06,1,64.3075,-145.0932,0.25,364,298.5,100.1,100
205,2003-06-07,2003-12-07,7,66.9229274336283,-147.358752212389,193.148605373623,452.5,318.7,785.9,96.9911504424779
206,2003-06-07,2003-12-07,7,66.85937,-147.12322,39.8469807941588,384.5,301,670.4,96.3
207,2003-08-07,2003-12-07,5,67.1360415384615,-145.905484615385,78.3042263651059,406.3,310.2,1243.9,97.0615384615385
208,2003-09-07,2003-09-07,1,65.7246,-148.8904,0.25,316.2,287.8,16.1,93
209,2003-06-07,2003-06-07,1,66.9164,-147.2485,0.25,339,290.3,213.5,91
210,2003-06-07,2003-06-07,1,66.897825,-147.03545,0.385384982556047,372.5,304.3,118.4,96.25
211,2003-06-07,2003-06-07,1,66.8967,-147.1821,1.85843338330696,384,298.8,1012.7,100
212,2003-06-07,2003-06-07,1,67.17685,-145.8746,0.904460362280278,357.2,304.4,72.9,95
213,2003-06-07,2003-06-07,1,66.873,-147.4001,0.25,340.7,304.3,34.8,91
214,2003-06-07,2003-06-07,1,67.1287,-145.8183,0.25,357.7,300.3,80.1,99
215,2003-15-07,2003-25-07,11,66.9380506172839,-147.644508641975,264.643937578651,501,400.1,4042.6,97.6831275720165
216,2003-15-07,2003-24-07,10,67.1606594202899,-145.746588405797,255.146831322801,456.4,328.2,1794.9,97.3405797101449
217,2003-15-07,2003-23-07,9,66.8115162790698,-147.3652,26.342277195643,394.2,312.6,1308.6,96.5116279069767
218,2003-15-07,2003-15-07,1,66.5653,-148.1522,0.25,358.6,296,87.2,99
219,2003-19-07,2003-21-07,3,62.68402,-141.61893,13.7985089788526,460.7,308.1,226.5,96.5
220,2003-20-07,2003-23-07,4,67.6719657142857,-144.173718571429,31.5891343206017,500,335.8,4836.2,98.1142857142857
221,2003-20-07,2003-23-07,4,64.7941574468085,-152.384272340426,57.0345335853118,387.7,303.7,394.8,97.4468085106383
222,2003-20-07,2003-20-07,1,66.9377,-147.1029,0.25,361.4,308.1,95.3,94
223,2003-20-07,2003-22-07,3,67.0286,-147.117070588235,6.85257078738618,412.2,319.7,548.9,98.8823529411765
224,2003-20-07,2003-20-07,1,66.86068,-147.11632,1.12887738622169,394.8,314,257,97.8
225,2003-22-07,2003-22-07,1,67.5069166666667,-146.174716666667,6.88465961178144,499.4,316.5,1599.1,95.3333333333333
226,2003-22-07,2003-22-07,1,67.731,-144.0255,0.25,370.5,299.3,121.3,94
227,2003-15-07,2003-15-07,1,66.9772,-147.4675,0.25,370.1,290.3,117.4,100
228,2003-15-07,2003-15-07,1,66.9361,-147.5453,0.25,431.4,323.8,505,100
229,2003-15-07,2003-15-07,1,67.1762,-146.054,0.25,343.7,291.6,48.7,93
230,2003-15-07,2003-15-07,1,66.9241,-147.5577,0.25,366.6,301,100.7,98
231,2003-15-07,2003-15-07,1,66.9277,-147.5362,0.25,359.9,300.4,80.9,99
232,2003-15-07,2003-15-07,1,67.1644,-146.067,0.25,359.5,299.3,83,99
233,2003-15-07,2003-15-07,1,66.9036285714286,-147.561042857143,2.89994041253249,427,319.2,460.8,99.8571428571429
234,2003-15-07,2003-15-07,1,67.15935,-146.03665,3.87774456725151,362.2,301.1,90,97
235,2003-15-07,2003-15-07,1,67.1459,-145.9976,0.25,356.1,298.4,71.5,98
236,2003-15-07,2003-15-07,1,67.1245,-145.8183,0.25,359.9,296.4,79.3,99
237,2003-15-07,2003-15-07,1,66.8617,-147.5152,0.25,344.5,296.3,49.1,94
238,2003-15-07,2003-15-07,1,66.9394928571429,-147.529828571429,12.9179460827904,416.2,307.2,361.6,98.2142857142857
239,2003-15-07,2003-15-07,1,66.8643,-147.5021,0.25,361,293.1,85.1,100
240,2003-15-07,2003-15-07,1,66.8214,-147.3537,0.25,340,296.6,41.7,92
241,2003-15-07,2003-15-07,1,66.57175,-148.14195,0.938722818528072,357.3,292.4,79.4,95.5
242,2003-15-07,2003-15-07,1,67.1735,-146.0403,1.04081142251984,388.8,303.5,196.1,100
243,2003-15-07,2003-15-07,1,67.1468,-145.7138,0.25,380.2,301,152.2,100
244,2003-15-07,2003-15-07,1,66.9863,-147.4712,0.25,344.6,288.2,51.4,94
245,2003-15-07,2003-15-07,1,67.0882,-145.8898,0.25,357.6,296.7,79.5,99
246,2003-15-07,2003-15-07,1,67.0976,-145.8276,0.25,355.1,293.2,72.3,98
247,2003-15-07,2003-15-07,1,67.1055,-145.84465,1.0364195691361,373.3,297.8,126.4,95
248,2003-15-07,2003-15-07,1,67.1476,-146.0045,0.25,356.4,297.9,74.1,98
249,2003-15-07,2003-15-07,1,67.1512,-146.0263,0.25,364.7,301.3,99.3,100
250,2003-15-07,2003-15-07,1,67.1549,-146.048,0.25,349.7,295.1,61.8,96
251,2003-15-07,2003-15-07,1,67.1265,-145.8212,0.25,343.1,294.5,42.2,91
252,2003-15-07,2003-15-07,1,67.156,-145.9953,0.25,343,299.1,43.7,93
253,2003-15-07,2003-15-07,1,67.1633,-146.0388,0.25,341.2,298,44.6,92
254,2003-15-07,2003-15-07,1,67.1669,-146.0605,0.25,362.2,297.8,93.2,100
255,2003-15-07,2003-15-07,1,66.9141,-147.5783,0.25,335.6,289.2,207.4,90
256,2003-15-07,2003-15-07,1,66.9365,-147.5234,0.25,348.9,288,344.1,95
257,2003-07-08,2003-09-08,3,67.1801538461538,-145.570661538462,5.30027851137515,380.8,297.8,1273.7,97
258,2003-07-08,2003-11-08,5,66.9908347560976,-146.977136585366,179.822765947565,500,333.1,4454.6,98.8170731707317
259,2003-08-08,2003-10-08,3,67.1335696969697,-146.089618181818,22.9629360474382,418.3,307.9,955,99.3030303030303
260,2003-08-08,2003-11-08,4,62.6331891304348,-141.659430434783,52.8122573747605,413.3,308,573.3,96.3913043478261
261,2003-08-08,2003-10-08,3,66.8268333333333,-147.493996969697,11.5519433482078,400.1,300.7,330.5,96.030303030303
262,2003-08-08,2003-09-08,2,67.25672,-145.39487,9.8003254169198,428.8,309.6,468.6,97.8
