,LC_Type1,LC_Type2,LC_Type3,LC_Type4,LC_Type5,avgLongitude,avgLatitude,Elevation,Slope,Aspect,NDVI,EVI,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b07,Clear_day_cov,Clear_night_cov,Albedo_BSA_nir,Albedo_BSA_shortwave,Albedo_WSA_nir,Albedo_WSA_shortwave,prcp,srad,dayl,tmax,tmin,LST_Day_1km,LST_Night_1km,Y,M,D,W,H,S,v_component_of_wind_10m,u_component_of_wind_10m,surface_pressure,runoff_sum,total_evaporation_sum,snowfall_sum,snowmelt_sum,snow_depth,snow_density,snow_cover,dewpoint_temperature_2m,temperature_2m,totalArea_km2
121,9,9,4,1,1,-151.183114285714,66.7178714285714,287,0.311635436,253.7244836,6968,3461,389,2177,213,640,1971,2000,160,100,163,101,0.0,318.369995117188,68527.296875,20.2900009155273,4.48000001907349,14662,14097,2002,7,28,1,0,1,0.379307428995768,0.996581395467122,98451.0808919271,0.0005232542753219,-0.0022698696702718,0.0,0.0,-7.27919033709973e-24,100.030583699544,0.0,282.085252761841,286.891534169515,45.7900526362455
1679,8,8,4,1,1,-150.3914,64.7785,150,0.250635495,22.31152803,5690,876,142,517,89,1040,811,1973,87,55,96,60,7.53000020980835,184.559997558594,70457.6796875,18.7600002288818,9.47999954223633,14650,14072,2018,7,15,1,0,1,0.363594849904378,1.20865694681803,99364.7189127604,0.0003517270088195,-0.0026516504585743,0.0,0.0,-7.345364722995101e-24,100.041976928711,0.0,282.761845270793,287.897760391235,0.25
535,8,8,4,1,1,-157.833419230769,63.9345871794872,101,0.090002052,323.8272939,7935,3332,212,1842,118,428,2000,190,151,93,154,94,0.0,302.420013427734,67661.3984375,19.7700004577637,8.84000015258789,14724,14211,2005,7,19,0,0,1,-0.492465337117513,1.68646748860677,101209.308268229,0.0009868144989013,-0.0017218692228198,0.0,0.0,-7.345364722995101e-24,100.041976928711,0.0,281.027420679728,286.026095072428,145.920530725362
1331,7,7,2,1,5,-146.630866666667,65.3003,575,0.326864022,275.155241,7044,4117,501,2889,186,865,2000,1963,182,112,192,117,0.0,302.660003662109,76669.796875,20.2800006866455,6.84000015258789,15123,14403,2015,6,16,0,0,0,-2.26300541559855,0.359384536743164,94388.4552408854,0.0003489851951599,-0.0038474239408969,0.0,0.0,-7.345364722995101e-24,100.001286824544,0.0,279.482819875081,289.478303909302,0.542072346232089
367,9,9,4,1,1,-145.145059677419,65.3222822580645,701,0.576566741,72.06930934,6621,3300,457,2248,190,774,209,2000,169,106,169,106,2.84999990463257,118.809997558594,65529.8203125,16.3400001525879,10.1000003814697,14316,14081,2004,7,29,0,0,1,1.69118928909302,2.75163141886393,92208.6121419271,0.000281810760498,-0.0018845852464437,0.0,0.0,-7.345364722995101e-24,100.041976928711,0.0,281.96000734965,285.385192871094,38.7384837927325
1290,8,8,4,1,1,-152.844042519685,64.6453169291339,204,0.110633504,234.2314531,6533,3170,428,2041,252,1027,2000,2000,177,112,188,119,0.0,366.600006103516,74628.3203125,28.5499992370605,9.31999969482422,15307,14329,2015,6,15,0,0,0,-1.13721787929535,0.705305337905884,99685.0463867188,0.0002426654100418,-0.0037308651953935,0.0,0.0,-7.345364722995101e-24,100.025375366211,0.0,281.248297373454,293.498765945435,498.838582478569
1584,7,7,2,4,5,-160.86515,60.41535,249,0.289068913,277.3222334,6685,4363,665,3348,262,1150,2000,1322,255,158,273,170,0.0,391.480010986328,64833.21875,18.7999992370605,6.15999984741211,14732,13929,2017,5,31,0,0,0,-0.103185534477234,-0.736275355021159,99134.0875651042,0.000243604183197,-0.0028848815709352,0.0,2.60025262832642e-06,-7.345364722995101e-24,188.304672241211,0.0103352864583333,274.254503885905,283.731894175212,0.244205132650046
998,7,7,2,1,5,-157.272582857143,63.1225171428571,117,0.090002052,323.8272939,4846,2757,837,2411,422,1450,2918,1747,235,163,252,174,0.0,411.209991455078,65101.01953125,15.9300003051758,3.63000011444092,14533,13866,2011,5,20,0,0,0,0.813980619112651,-1.69719696044922,98245.9597981771,0.0006103664636611,-0.0013282457366585,0.0,0.0003186836838722,0.0011800130208333,325.942693074544,1.44270833333333,273.460042317708,283.079129536947,64.6381782652781
115,9,9,4,1,1,-156.086073333333,63.23168,398,0.194013138,269.5434873,7658,3417,254,1916,171,566,1828,2000,150,94,158,97,3.3199999332428,207.410003662109,64067.05078125,15.5299997329712,6.40000009536743,14361,14081,2002,7,27,1,0,1,1.79460084438324,-0.262574513753255,95594.2939453125,0.0006895661354064,-0.002375341951847,0.0,0.0,-7.27919033709973e-24,100.041976928711,0.0,280.397197087606,282.772579193115,13.6834094838773
1607,8,8,4,1,1,-141.332642993631,67.2972339171974,400,0.11018879,208.4614407,7138,2672,260,1557,131,395,746,1969,146,93,156,98,0.0,289.799987792969,86400.0,24.0100002288818,10.2200002670288,14913,14395,2017,6,22,0,0,1,-0.303693771362305,0.107360204060872,97181.09765625,0.0001595318317413,-0.0031991358846426,0.0,0.0,-7.345364722995101e-24,100.021794637044,0.0,280.19562403361,290.74585723877,1418.1874004799
1314,9,9,4,1,1,-148.691355555556,66.8884141414141,476,0.266868065,102.6588706,7165,3093,306,1853,158,500,2000,2000,144,90,153,96,0.0,308.279998779297,86400.0,26.2399997711182,10.210000038147,15075,14301,2015,6,15,0,0,0,-0.631175398826599,1.54710221290588,96682.2547200521,0.000177577137947,-0.0042366124689579,0.0,1.37835741043091e-07,-7.345364722995101e-24,119.754542032878,0.0,281.581061045329,289.965969721476,234.349861111186
361,8,8,4,1,1,-143.305423678647,63.7424560958421,756,0.57913552,92.60066326,6260,2119,304,1322,152,785,56,2605,114,74,117,76,0.0,335.299987792969,64667.3203125,21.3899993896484,5.6399998664856,14749,13974,2004,7,26,0,0,1,0.58128293355306,-1.02341079711914,92131.0275065104,0.0002617686986923,-0.0022567491978406,0.0,0.0,-7.345364722995101e-24,100.012029012044,0.0,280.928475062052,286.407155354818,2081.1161048088
856,8,8,4,1,1,-148.97104,65.402128,416,0.086400232,253.0087634,3047,449,227,426,95,880,1443,2000,117,77,122,81,0.0,372.799987792969,68741.5625,20.3500003814697,2.6800000667572,14386,14002,2010,5,21,0,0,0,-0.976916631062826,0.35140864054362,96561.1461588542,5.57005405426025e-05,-0.0015031564980745,0.0,0.0,-7.345364722995101e-24,100.041976928711,0.0,279.577078501383,282.250281016032,41.1087752768244
1742,1,1,7,1,1,-146.495220547945,64.8673684931507,402,0.447008145,299.675079,8086,3138,179,1692,95,282,329,1492,129,82,142,89,0.0,304.109985351562,75273.5078125,22.0400009155273,9.89000034332275,14556,14482,2019,6,15,1,0,0,0.690605560938517,0.782691319783529,95943.4895833333,0.0005217790603637,-0.0035588461905717,0.0,0.0,-7.345364722995101e-24,100.021794637044,0.0,282.021834055583,289.83775138855,57.7238491039134
941,8,8,4,1,1,-147.859232142857,64.6874821428571,135,0.267640389,346.948073,6909,2786,305,1669,168,657,2000,3868,154,94,158,95,6.5,227.740005493164,66214.75,23.2000007629395,11.1999998092651,14765,14114,2010,7,26,0,0,1,-0.0527107318242391,-0.0574944814046224,99276.095703125,1.22487545013428e-05,-0.0020720213651657,0.0,0.0,-7.345364722995101e-24,100.041976928711,0.0,281.795743942261,290.184899012248,13.3819662355722
321,9,9,4,1,1,-151.380604504504,66.5446792792793,216,0.311635436,253.7244836,7237,3557,352,2196,180,667,1535,2000,166,101,174,105,0.0,224.889999389648,79988.109375,21.75,10.8699998855591,14856,14274,2004,7,3,1,0,1,1.27189445495605,0.202041665712992,98170.1635742188,0.0005320012569427,-0.0026024235412478,0.0,0.0,-7.27919033709973e-24,100.001612345378,0.0,286.648403167725,294.890029907227,201.156355561182
1893,7,7,2,1,5,-150.409454545455,66.4691727272727,550,0.280982897,228.7570054,4721,1401,379,1057,165,1492,275,1964,245,161,255,168,5.34000015258789,254.289993286133,78965.46875,16.5400009155273,5.75,14998,14047,2021,6,7,0,0,0,0.18541940053304,-0.710320790608724,94025.5478515625,0.0003160834312438,-0.0034379735589027,0.0,7.07805156707764e-08,-7.345364722995101e-24,165.703109741211,0.0,279.0621509552,285.75013033549,2.80108649507468
1708,15,15,9,7,10,-159.387,56.1933,1895,0.158940842,110.9915781,-380,-306,3767,3491,4400,6936,538,731,243,276,249,282,0.0,232.809997558594,32627.5703125,-3.0699999332428,-12.3699998855591,12971,13024,2018,10,28,1,0,2,-2.54008249441783,1.27834320068359,86054.4990234375,0.003942847251892,-0.0001439116895198,0.0042866207659244,0.0,33.3330078125,299.999984741211,99.990234375,265.772969563802,267.683879852295,1.07551768445592
1849,7,7,2,4,5,-156.6286,60.0536,129,0.039431168,79.07750769,2352,1363,1377,2224,1373,706,74,2812,263,161,270,165,0.0,341.079986572266,53044.26953125,19.6599998474121,6.53000020980835,14856,13934,2019,8,22,0,0,1,0.442834218343099,-1.23802757263184,98681.0922851562,0.0005547851324081,-0.0016106683760881,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,278.700188954671,286.777821222941,0.25
486,7,7,2,1,5,-149.85367,66.83338,813,0.284606185,118.2575442,5958,3442,670,2646,309,1016,3902,2000,224,144,228,148,5.51000022888184,214.740005493164,83925.8125,25.5799999237061,13.6300001144409,15045,14193,2005,6,11,1,0,0,-0.801305770874023,-0.997847596804301,91655.2014973958,0.001042366027832,-0.0033617494627833,0.0,0.0,-7.345364722995101e-24,100.008448282878,0.0,284.923166910807,289.42841275533,19.4591874608888
619,8,8,4,1,1,-145.5978,66.933,153,0.106929744,353.0589706,5485,1926,386,1324,196,861,1779,2000,121,82,131,88,0.0,277.630004882812,86400.0,23.3799991607666,9.5,14934,14314,2006,6,27,0,0,1,-0.475737651189168,0.185953776041667,99470.4324544271,3.6090612411499e-05,-0.0028392113745212,0.0,0.0,-7.345364722995101e-24,100.042302449544,0.0,284.185342152913,290.330691019694,0.541484014959394
576,8,8,4,1,1,-145.73845,64.7544,743,0.400005572,334.3824444,7999,5700,411,3698,233,873,2000,1956,182,112,183,112,5.55000019073486,220.880004882812,72538.2265625,16.0,3.07999992370605,14076,13972,2005,6,4,1,0,0,-0.775898377100627,0.762554804484049,93119.9926757812,0.0005291551351547,-0.002524989657104,0.0,0.0,-7.345364722995101e-24,100.030258178711,0.0,278.845640818278,281.559062321981,1.00169027849135
1469,8,8,4,1,1,-154.5206,64.6425,67,0.178508064,56.24385594,7284,3779,388,2470,137,510,2000,174,186,112,207,124,0.0,340.220001220703,65044.4609375,23.2199993133545,7.73000001907349,14847,14028,2015,7,29,0,0,1,0.419045766194661,1.19297917683919,99206.0494791667,0.0002498626708984,-0.0021314993500709,0.0,3.7252902984619103e-09,-7.345364722995101e-24,100.035792032878,0.0,283.171294530233,289.633303324382,0.25
1317,8,8,4,1,1,-155.643553125,64.0242625,206,0.090133156,68.36250382,7150,3583,371,2233,196,588,2000,2000,154,97,161,101,0.0,386.779998779297,73051.4609375,27.5699996948242,8.76000022888184,15069,14505,2015,6,15,0,0,0,-1.45578070481618,0.823713541030884,100449.838053385,0.0003050863742828,-0.0037224739789962,0.0,0.0,-7.345364722995101e-24,100.024073282878,0.0,281.886236826579,292.630520502726,27.9036902779435
1902,8,8,4,1,1,-142.887944444444,65.2126592592593,541,0.183641204,312.7669086,7051,2608,273,1579,93,946,2640,2000,125,80,125,80,0.0,329.059997558594,76722.1484375,26.6299991607666,10.7399997711182,14950,14482,2021,6,24,0,0,1,1.56818679968516,-0.485385258992513,92857.2495117188,0.0002102106809616,-0.0041557718068361,0.0,0.0,-7.345364722995101e-24,100.034489949544,0.0,282.49401919047,292.222320556641,76.4294153655478
554,9,9,4,1,1,-159.093691977077,62.0493005730659,124,0.052448045,270.0,7012,3801,421,2397,257,893,2000,1985,198,121,202,122,0.0,353.399993896484,62787.7109375,23.0100002288818,9.57999992370605,14914,14188,2005,7,27,0,0,1,-0.97382132212321,0.469075520833333,99337.3601888021,0.0007700771093368,-0.002206789329648,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,279.388286590576,289.715518315633,408.887263575151
829,8,8,4,1,1,-150.9219,65.3279,220,0.134747444,142.5115701,4775,1413,366,1035,186,993,1998,2000,188,111,193,113,0.0,276.269989013672,68032.1484375,21.7999992370605,8.48999977111816,14866,14207,2009,7,24,0,0,1,1.23756404717763,0.756481170654297,97036.6505533854,7.54296779632568e-05,-0.0026643946766853,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,278.771502812703,289.429956436157,0.25
120,9,9,4,1,1,-144.557482352941,65.5506705882353,224,0.30527467,71.14165227,7442,4025,373,2544,173,796,2000,1995,213,129,220,133,1.91999995708466,289.140014648438,66700.78125,20.25,6.07999992370605,14781,14152,2002,7,28,1,0,1,-0.597458521525065,1.34480730692546,96198.7892252604,0.0001948624849319,-0.0021241027861833,0.0,0.0,-7.27919033709973e-24,100.041976928711,0.0,282.146369298299,285.673679351807,10.4109845321127
1820,7,7,2,4,5,-144.9175,68.12335,839,0.065367448,175.6828044,7181,4486,493,3005,262,904,1369,2607,246,151,257,157,0.0,264.140014648438,78103.7890625,19.3199996948242,10.0299997329712,14903,14277,2019,7,18,0,0,1,1.08452157179515,0.0868790944417318,90997.0686848958,0.000685304403305,-0.0028320401906967,0.0,0.0,-7.345364722995101e-24,100.006495157878,0.0,284.701815923055,288.965675354004,0.857658240555489
275,8,8,4,1,1,-141.58465,62.5986,598,0.481182463,25.62659306,4786,1983,550,1560,284,1037,3866,2000,132,85,138,89,0.0,357.010009765625,59625.921875,25.2000007629395,5.51000022888184,14957,13969,2003,8,7,0,0,1,0.113279302914937,1.03108978271484,93615.7019856771,0.0002844780683517,-0.0022975523024797,0.0,0.0,-7.27919033709973e-24,100.004216512044,0.0,280.367996851603,287.900190353394,7.78923244315921
1473,8,8,4,1,1,-153.582358333333,63.5606333333333,171,0.281576737,79.8288452,6711,2885,353,1794,190,664,2000,2990,146,95,149,97,1.72000002861023,331.600006103516,63393.359375,23.1700000762939,8.6899995803833,15052,14136,2015,7,30,0,0,1,0.990987777709961,0.687602996826172,98913.3160807292,0.0002960562705993,-0.0023419857025146,0.0,0.0,-7.345364722995101e-24,100.008773803711,0.0,285.168511708577,289.023465474447,4.56339127568481
2062,8,8,4,1,1,-144.1461,67.3978,260,0.281088874,160.1169337,6217,2914,462,1981,230,825,3963,1987,152,98,153,99,0.0,332.130004882812,69256.921875,19.4699993133545,3.5699999332428,14782,13811,2022,7,29,0,0,1,-0.684856772422791,1.32178243001302,98088.1219075521,2.91168689727783e-05,-0.0012265779078006,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,274.768789927165,284.411167144775,0.25
1268,9,9,4,1,1,-151.29295,63.372,587,0.438976247,280.7220372,6486,3289,462,2168,263,873,2000,1992,161,106,166,109,0.0,390.630004882812,71586.2734375,23.7999992370605,5.80000019073486,15167,14206,2015,6,14,1,0,0,0.098281462987264,-0.897231777509054,95195.6315104167,0.010245680809021,-0.0030071809887886,0.0,3.33338975906372e-05,-7.345364722995101e-24,159.734359741211,0.146240234375,277.96720568339,286.012233098348,0.827325647578969
530,8,8,4,1,1,-152.80542,65.2734909090909,414,0.017139103,338.7470069,7907,3898,260,2225,158,584,1999,1510,203,121,223,133,5.09000015258789,202.029998779297,70339.953125,22.0599994659424,10.4899997711182,14647,14147,2005,7,18,0,0,1,-0.645180384318034,1.23238754272461,97170.29296875,0.0003096759319305,-0.0029248762875795,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,283.237642923991,289.394928614299,13.2342937787521
785,8,8,4,1,1,-141.5132,63.2899,933,0.091497469,198.3927964,5895,2323,409,1584,186,612,1817,2000,130,86,138,91,0.0,433.910003662109,67211.8671875,20.2600002288818,2.33999991416931,14936,13941,2009,5,26,0,0,0,-0.257009466489156,-0.473079681396484,91525.1432291667,0.0001437366008758,-0.0021881200373172,0.0,1.49011611938477e-08,-7.345364722995101e-24,134.188461303711,0.0,276.844380060832,287.101296742757,0.25
135,8,8,4,1,1,-155.5258,64.2712,198,0.090133156,68.36250382,7172,3661,386,2344,172,653,2000,3029,159,101,159,101,0.0,248.660003662109,66413.7265625,21.1700000762939,12.1000003814697,14857,14060,2002,7,24,0,0,1,-0.850115259488424,0.0101369222005208,98151.1458333333,0.000443696975708,-0.0024371184408664,0.0,3.7252902984619103e-09,-7.27919033709973e-24,100.041976928711,0.0,286.195912679036,293.489849726359,0.25
382,8,8,4,1,1,-141.5859,64.3192,655,0.193440711,87.7864654,7287,3405,324,2065,164,681,3983,1999,139,88,139,89,2.4300000667572,221.940002441406,63465.0,21.9099998474121,6.55000019073486,14682,14113,2004,7,31,1,0,1,0.274355530738831,1.91390991210938,92321.8863932292,0.0002916306257247,-0.0019923504441976,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,280.038070042928,286.491720835368,0.25
1456,9,9,4,1,1,-157.818533333333,65.7688,280,0.160497987,101.6690669,5244,1622,374,1199,97,789,895,466,165,98,170,100,0.0,295.510009765625,69557.7109375,22.1700000762939,11.8900003433228,14706,14196,2015,7,22,0,0,1,-0.211475451787313,-2.03362846374512,98598.1754557292,0.0004073977470397,-0.0026026684790849,0.0,0.0,-7.345364722995101e-24,100.021143595378,0.0,282.749294281006,290.28654162089,0.160212321950212
483,9,9,4,1,1,-141.93002,65.67524,371,0.313403825,299.2827652,6340,3162,483,2157,243,891,2000,89,184,117,191,121,0.0,341.510009765625,77097.71875,28.4099998474121,10.7700004577637,15236,14174,2005,6,11,1,0,0,0.435632705688477,-1.70345469315847,94648.3264973958,0.0002025961875915,-0.0035948054865002,0.0,3.7252902984619103e-09,-7.345364722995101e-24,100.038396199544,0.0,283.790435791016,293.082465489705,0.598968931297804
617,8,8,4,1,1,-148.5417,64.4164,162,0.289804194,354.6681663,4463,1169,348,909,134,1095,2000,2000,143,89,153,96,0.0,309.399993896484,74400.8515625,20.0499992370605,7.15000009536743,14861,14253,2006,6,21,0,0,1,0.57736599445343,1.92902437845866,99046.4545898438,5.33461570739746e-05,-0.0027490379288792,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,279.748848597209,289.609145482381,0.25
368,8,8,4,4,4,-152.9843125,66.119025,301,0.093323356,186.3599191,8572,5382,244,3174,137,765,2000,2000,219,128,229,133,3.35999989509583,159.75,66659.1484375,20.0100002288818,11.4200000762939,14851,13768,2004,7,29,0,0,1,1.17068147659302,1.44865290323893,97345.4038085938,0.0007631778717041,-0.003077870234847,0.0,0.0,-7.345364722995101e-24,100.001612345378,0.0,285.268438339233,288.515319824219,13.4886697307878
692,7,7,2,4,5,-150.7511,69.1064,244,0.22690227,349.1611094,4203,1071,344,843,169,985,2000,2000,255,159,258,161,3.64000010490417,152.399993896484,67758.328125,11.4399995803833,5.0,14463,14330,2007,8,6,0,0,1,-1.3536848227183,0.730012893676758,97146.7921549479,0.0003073811531066,-0.0009817779064178,0.0,0.0,-7.345364722995101e-24,100.018864949544,0.0,282.075441360474,283.950117111206,0.25
788,8,8,4,1,1,-141.5189,63.2792,810,0.091497469,198.3927964,6494,2755,376,1769,185,588,2000,2000,128,85,134,88,0.0,429.820007324219,67211.8671875,20.7700004577637,2.44000005722046,14958,13931,2009,5,26,0,0,0,-0.257009466489156,-0.473079681396484,91525.1432291667,0.0001437366008758,-0.0021881200373172,0.0,1.49011611938477e-08,-7.345364722995101e-24,134.188461303711,0.0,276.844380060832,287.101296742757,0.25
366,9,9,4,1,1,-145.849003571429,67.2093428571428,277,0.284411388,176.6073941,6608,2548,320,1567,167,683,736,3695,145,91,149,93,15.3299999237061,163.75,68415.1875,18.2000007629395,9.61999988555908,14894,14168,2004,7,29,0,0,1,-0.498996257781982,-0.117346445719401,97100.9871419271,7.40140676498413e-05,-0.002369774505496,0.0,0.0,-7.345364722995101e-24,100.059555053711,0.0,284.974493026733,289.243347167969,17.0312641523733
909,7,7,2,4,5,-162.522085714286,65.7477714285714,177,0.066475835,270.0,5085,2819,829,2545,307,1505,1611,1999,239,155,256,167,1.5900000333786,283.760009765625,78682.4765625,15.960000038147,5.88000011444092,14750,13939,2010,6,18,0,0,0,2.42158381144206,-1.71506818135579,99116.583984375,5.93364238739014e-05,-0.0028705447912216,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,276.38902982076,283.03732363383,2.19275643709557
109,7,7,2,1,5,-159.66644,68.15751,228,0.171361097,81.35298625,6949,4306,548,3045,245,1035,2000,2000,273,167,281,172,0.0,270.869995117188,72621.3828125,11.5299997329712,1.13999998569489,14698,13814,2002,7,26,0,0,1,-2.93645064036051,-1.7246634165446,96472.6066080729,9.3504786491394e-05,-0.0015877839177846,1.6428530216217e-05,1.80304050445557e-06,-7.27919033709973e-24,132.851221720378,0.034912109375,272.13022295634,277.270104090373,12.3161387343263
1905,8,8,4,1,1,-152.997675,63.8757,487,0.274062199,331.2914229,7443,3900,339,2313,226,645,1147,221,155,96,171,105,0.5,333.790008544922,72873.7890625,21.1599998474121,7.59000015258789,14437,14088,2021,6,25,0,0,1,2.4589958190918,-0.123125076293945,96415.8510742188,0.0008071362972259,-0.0027375975623726,0.0,0.0,-7.345364722995101e-24,100.021794637044,0.0,279.31053797404,287.985703786214,2.15898585865239
527,8,8,4,1,1,-141.585356122449,64.714493877551,910,0.193440711,87.7864654,6261,3002,461,2005,255,823,229,2000,154,97,162,101,0.0,322.649993896484,70349.296875,22.5100002288818,6.73999977111816,14840,14262,2005,7,15,0,0,1,-1.84617698192596,0.212295532226562,89283.6188151042,0.0002731084823608,-0.0034328997135162,0.0,0.0,-7.345364722995101e-24,100.038396199544,0.0,278.422157923381,286.542358398438,117.270832751563
1299,7,7,2,4,5,-159.8267,60.26025,474,0.146493994,300.1974842,6573,4111,610,2951,317,1066,3597,2000,248,157,262,165,0.0,421.420013427734,66680.53125,23.8500003814697,10.3500003814697,15361,14302,2015,6,15,0,0,0,-2.50621608893077,0.196638345718384,96778.0463867188,0.0086879581212997,-0.0038710813969373,0.0,1.49011611938477e-08,-7.345364722995101e-24,106.075505574544,0.0,281.595302581787,289.442288080851,1.53588764670725
862,8,8,4,1,1,-152.6442,64.1842,327,0.110633504,234.2314531,7400,3785,337,2256,214,612,67,4000,159,104,168,110,0.0,345.029998779297,67229.03125,19.0599994659424,4.59999990463257,14359,13777,2010,5,22,1,0,0,0.014758030573527,0.147651036580404,97519.6905924479,0.0001779794692993,-0.0012817401438951,0.0,3.7252902984619103e-09,-7.345364722995101e-24,106.813135782878,0.0,278.689799626668,285.628498713175,1.40198836643565
1705,15,15,9,7,10,-159.3956,56.1914,1782,0.281576737,79.8288452,-467,-377,3840,3497,4075,195,1966,310,280,372,280,372,12.0100002288818,22.1000003814697,36184.05078125,-4.76000022888184,-4.76000022888184,13099,13529,2018,10,15,0,0,2,1.6290545463562,-2.52776781717936,84321.1466471354,0.0227589011192322,5.47412782907486e-05,0.0,0.0036893188953399,33.3330078125,299.999984741211,99.990234375,273.711016337077,274.138504664103,0.25
879,8,8,4,4,4,-158.3225,60.9667,261,0.13401188,84.59462019,7598,3756,322,2360,97,766,1103,2136,150,98,163,106,0.0,391.059997558594,64108.55078125,18.25,5.13000011444092,14903,13849,2010,5,25,0,0,0,-2.36328379313151,1.5132802327474,96808.5502929688,0.0027476847171783,-0.0011373842135071,0.0,0.0107773952186108,0.0389811197916667,447.431625366211,39.433349609375,275.744816462199,280.302336374919,0.25
921,8,8,4,1,1,-156.1261,66.5523,356,0.18748437,169.2750218,5069,1615,388,1186,155,716,1962,2687,176,111,183,118,0.0,289.640014648438,83444.546875,21.0,6.80000019073486,14557,14292,2010,6,27,1,0,1,-0.446306149164836,2.3547617594401,96417.9049479167,0.0002267062664031,-0.0035207215696573,0.0,0.0,-7.345364722995101e-24,100.037419637044,0.0,277.290654500326,287.440498352051,0.25
1395,8,8,4,1,1,-152.978893333333,64.4382266666667,337,0.110633504,234.2314531,2181,869,742,1156,1432,986,679,1500,121,76,122,76,0.0,339.049987792969,73827.921875,23.8600006103516,8.78999996185303,14724,14186,2015,6,29,0,0,1,0.617491006851196,-0.386898358662923,97927.2815755208,0.0002628862857818,-0.0028978884220123,0.0,0.0,-7.345364722995101e-24,100.042302449544,0.0,281.417315165202,290.048940658569,14.2235204373692
63,9,9,4,1,1,-158.89193,62.39066,83,0.147301511,269.7995747,5883,3533,755,2913,290,948,2000,4000,214,129,224,133,0.0,340.200012207031,67619.2734375,21.7299995422363,8.86999988555908,14820,13910,2002,7,11,0,0,1,-0.406394163767497,1.62303098042806,100387.278971354,0.0005731880664825,-0.0025973487645387,0.0,0.0,-7.27919033709973e-24,100.003239949544,0.0,282.094618479411,287.343872070312,2.05221296355069
1040,8,8,4,1,1,-142.60316,65.16852,431,0.183641204,312.7669086,8367,4604,236,2655,125,501,532,2000,206,124,222,133,0.0,330.619995117188,76286.6328125,20.1700000762939,4.42999982833862,14636,14242,2012,6,15,0,0,0,-0.131224751472473,-1.33602333068848,94692.2838541667,0.0001744031906127,-0.003036119043827,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,275.573973337809,285.700182596842,7.06796764617638
1824,8,8,4,1,1,-153.40905,65.26055,575,0.099193804,257.7030345,5814,1759,302,1141,138,952,2056,1970,232,139,234,141,0.0,340.709991455078,68348.0078125,26.4300003051758,10.6300001144409,14731,14363,2019,7,23,0,0,1,-0.570619225502014,0.231346130371094,96709.9944661458,0.0005955100059509,-0.0028905607759952,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,285.641430536906,291.148910522461,0.144890430070379
1547,7,7,2,1,5,-154.659566666667,65.3165666666667,279,0.145323734,240.7051535,4314,690,201,506,89,1184,1999,85,237,143,253,152,0.0,278.809997558594,73758.546875,20.4400005340576,9.46000003814697,15117,14257,2016,7,8,0,0,1,0.845614115397135,0.620262781778971,98152.416015625,0.0018961429595947,-0.0031085517257452,0.0,0.0,-7.345364722995101e-24,100.042953491211,0.0,285.016043345133,287.657977422078,1.48798900240331
1061,7,7,2,1,5,-147.4973,64.6421,153,0.267640389,346.948073,4810,1377,356,1016,157,639,2000,1957,171,115,158,107,0.0,210.119995117188,47088.5703125,9.98999977111816,-2.19000005722046,14086,13608,2012,9,10,0,0,1,-1.56367174784342,-0.483988444010417,98994.0776367188,7.15255737304688e-06,-0.0007727015763521,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,270.502409617106,278.295633951823,0.25
2028,9,9,4,1,1,-152.939975,66.837475,487,0.093323356,186.3599191,7881,4032,268,2262,201,624,1286,1011,168,102,174,105,0.0,222.490005493164,86400.0,17.8500003814697,8.52999973297119,14574,14165,2022,6,28,0,0,1,0.552277247111003,1.75631948312124,96709.3328450521,0.0007519125938415,-0.0025190357118845,0.0,0.0,-7.345364722995101e-24,100.041976928711,0.0,281.332941691081,287.980772654216,0.252996613759137
1659,8,8,4,1,1,-142.086402777778,66.8629916666667,442,0.095117957,302.616314,6262,3074,496,2158,216,887,528,2000,149,97,158,101,1.0,172.600006103516,86400.0,15.8599996566772,9.14999961853027,14445,14245,2018,6,27,0,0,1,-0.179112434387207,-1.67629686991374,96127.0751953125,0.0001626461744308,-0.0023990273475647,0.0,0.0,-7.345364722995101e-24,100.035140991211,0.0,280.162988026937,286.241781870524,34.0021714818977
2010,8,8,4,1,1,-145.962858585859,64.6764616161616,727,0.400005572,334.3824444,8520,4455,196,2454,128,572,1224,2000,168,103,177,107,2.74000000953674,190.100006103516,74996.09375,17.4200000762939,7.30999994277954,14721,14206,2022,6,23,0,0,1,0.209533015886943,1.082306543986,96201.8448893229,0.0009232759475708,-0.0034086685627698,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,281.793168385824,289.942820866903,38.4530316856158
