,LC_Type1,LC_Type2,LC_Type3,LC_Type4,LC_Type5,avgLongitude,avgLatitude,Elevation,Slope,Aspect,NDVI,EVI,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b07,Clear_day_cov,Clear_night_cov,Albedo_BSA_nir,Albedo_BSA_shortwave,Albedo_WSA_nir,Albedo_WSA_shortwave,prcp,srad,dayl,tmax,tmin,LST_Day_1km,LST_Night_1km,Y,M,D,W,H,S,v_component_of_wind_10m,u_component_of_wind_10m,surface_pressure,runoff_sum,total_evaporation_sum,snowfall_sum,snowmelt_sum,snow_depth,snow_density,snow_cover,dewpoint_temperature_2m,temperature_2m,totalArea_km2
1986,8,8,4,1,1,-149.519376146789,64.2594816513761,191,0.365482879,6.675964386,1733,1076,1691,2400,1924,232,3930,3223,196,198,169,171,0.0,275.459991455078,44003.05859375,-1.32000005245209,-18.1900005340576,13442,12883,2022,3,24,0,0,0,-1.8034526904424,-1.76101227601369,98790.666015625,0.0002524703741073,-0.0001809000968933,1.26659870147705e-07,0.0,0.6876220703125,248.493474324544,100.0,257.228109995524,262.055089950562,321.295455929379
767,8,8,4,1,1,-153.2198,63.2088,238,0.281576737,79.8288452,1406,1317,2576,3419,2658,332,2000,59,283,274,280,269,0.0,204.190002441406,39744.37890625,-5.90000009536743,-16.6599998474121,12692,12547,2009,3,13,0,0,3,-1.94546492894491,-1.31787300109863,96784.900390625,0.0003193765878677,-0.0003530140966176,0.003064502030611,0.0,0.7164306640625,209.647771199544,99.806640625,259.552705128988,262.57143274943,0.25
1027,9,9,4,1,1,-154.41002,65.49454,210,0.145323734,240.7051535,942,1108,4022,4859,4535,649,2000,1974,477,507,422,441,0.0,175.770004272461,38089.46875,-13.8699998855591,-25.5,12836,12461,2012,3,9,0,0,3,-1.39460436503092,-1.08059692382812,95522.974609375,0.0004228353500366,-5.37876039743423e-05,5.25638461112976e-06,0.0,0.92822265625,184.972315470378,100.0,248.238015492757,252.54248491923,0.441154038570801
45,9,9,4,1,1,-155.436966666667,62.8592666666667,131,0.042854739,164.1324342,39,49,5042,5082,3141,416,2000,376,303,326,266,297,0.0,153.380004882812,41308.3203125,4.01000022888184,-4.28000020980835,13525,12707,2002,3,17,1,0,3,-0.201993942260742,-1.31575743357341,99849.0348307292,0.0003683716058731,-0.0002006189897656,0.0007014721632003,0.0,0.432942708333333,234.308578491211,99.626953125,270.293663660685,272.584828694661,0.454681142048287
1530,8,8,4,1,1,-155.589757142857,66.1678214285714,94,0.354126819,186.3899325,63,67,3685,3732,3211,123,2000,2000,287,330,287,330,0.0,301.149993896484,54214.30859375,3.96000003814697,-9.48999977111816,13633,13152,2016,4,15,0,0,0,-1.31487655639648,-1.90608978271484,98306.0245768229,0.0002844333648681,-0.0008326042443513,5.00977039337158e-05,0.0,0.638427734375,284.979802449544,99.947265625,262.778988520304,268.915561676025,32.6629883830074
1433,9,9,4,1,1,-141.92545,62.8333,530,0.481182463,25.62659306,5397,2172,475,1589,216,1028,1972,2000,149,107,152,109,0.0,390.350006103516,55603.328125,12.6300001144409,-6.19999980926514,14290,13516,2015,4,24,0,0,0,0.479603211085002,-0.905391693115234,93228.0716145833,0.0002643018960952,-0.0005966126918792,0.0,0.0016574412584304,0.0306396484375,232.336247762044,27.97119140625,266.107244491577,276.861241658529,4.19833391263802
772,8,8,4,1,1,-148.3594,65.3921,328,0.086400232,253.0087634,1219,900,1839,2350,1940,394,3661,2000,264,264,265,266,0.0,115.160003662109,41929.94921875,-18.7299995422363,-23.9500007629395,12639,12682,2009,3,19,0,0,3,-2.83338983853658,-1.35433705647786,98076.6958007812,5.65871596336365e-05,-0.0001278799027204,2.09100544452667e-05,0.0,0.5101318359375,162.083318074544,99.7265625,243.196449915568,248.299452463786,0.25
596,9,9,4,4,4,-157.9372,56.7444,62,0.202597086,88.6155073,355,467,5358,5753,5591,614,455,3347,380,438,370,432,0.0,173.210006713867,35595.62109375,0.310000002384186,-6.28999996185303,13556,12627,2006,2,24,0,0,3,-3.50849159558614,3.58690071105957,102509.291829427,0.0021979063749313,-0.0003440743312239,0.0006379783153533,0.0,0.367106119791667,253.157211303711,99.884765625,265.691234588623,268.132649739583,0.25
76,7,7,2,4,5,-152.727633333333,67.7029,477,0.252395584,125.2923598,282,423,7282,7705,7186,506,2000,1989,548,635,542,630,0.0,314.700012207031,57577.6484375,-3.46000003814697,-18.7600002288818,13135,12657,2002,4,21,1,0,0,-0.329770803451538,-0.0146363576253255,90899.7967122396,0.0,-8.59871506690979e-05,0.0004213098436594,0.0,0.715250651041667,190.381820678711,99.91796875,259.55037689209,263.329891840617,0.267875167211287
2006,8,8,4,1,1,-141.803825,63.484725,807,0.091497469,198.3927964,602,503,3517,3968,2724,233,1949,2000,283,302,285,303,0.0,323.559997558594,47087.1484375,-6.42000007629395,-20.6000003814697,13394,12505,2022,4,1,0,0,0,-1.07878796259562,-1.67714627583822,92480.5092773438,0.000189259648323,-0.0004512872546911,1.74753367900848e-05,0.0,0.7705078125,250.406885782878,98.8671875,254.712204615275,260.498003641764,0.158212045938797
2061,9,9,4,1,1,-145.578288571429,66.9320857142857,151,0.106929744,353.0589706,5104,2089,505,1558,265,568,506,242,139,105,142,108,5.03999996185303,200.5,63227.2890625,12.9899997711182,1.46000003814697,13701,13562,2022,5,4,0,0,0,-1.75565222899119,-1.40912055969238,97725.6671549479,3.19182872772217e-05,-0.0008741682395339,0.0,0.0007031373679637,0.0041097005208333,298.622380574544,4.07014973958333,273.964185714722,280.911319096883,27.6223349778807
471,8,8,4,1,1,-154.865175294118,62.5013976470588,376,0.126873743,220.9395647,797,675,2359,2768,2648,398,2000,1972,266,263,244,251,0.0,253.690002441406,42084.12890625,2.35999989509583,-11.0600004196167,13104,13187,2005,3,19,1,0,3,-0.895964940388997,-0.75685183207194,99215.14453125,0.0004978477954864,-0.0002093724906444,0.0,0.0,0.724894205729167,323.023747762044,96.982421875,266.420885721842,270.176511764526,88.868772887623
1972,9,9,4,1,1,-152.728913592233,63.8586631067961,207,0.274062199,331.2914229,121,128,7442,7625,6765,613,2000,2000,463,516,448,510,0.0,251.639999389648,40042.01171875,-7.71000003814697,-24.3899993896484,12925,12424,2022,3,14,0,0,3,-2.09788258870443,-0.849947611490885,96878.4837239583,0.0003114938735961,-0.0002790633589029,0.0,0.0,0.7508544921875,234.238591512044,99.943359375,250.21460723877,257.019368489583,133.182835432966
534,8,8,4,1,1,-144.579538323353,66.3058473053892,154,0.109927124,233.6329598,5401,1838,375,1256,203,720,1928,2430,253,248,255,249,0.0,341.440002441406,59292.55859375,15.9899997711182,-1.38999998569489,13928,13630,2005,4,27,0,0,0,-0.847621917724609,0.795299530029297,101206.016438802,0.0004672110080718,-0.0003426540642976,0.0,0.0100526660680771,0.0836588541666667,259.224594116211,82.2932942708333,272.726872762044,278.925492604574,64.5818335587301
979,8,8,4,4,4,-147.865758064516,66.0748483870968,154,0.138743832,148.8747124,7019,3336,358,2044,208,729,1788,1983,176,109,184,115,0.0,236.169998168945,79860.578125,20.5799999237061,8.65999984741211,14406,14291,2010,6,15,0,0,0,2.73892656962077,0.748638788859049,99099.0465494792,1.02519989013672e-05,-0.0023695901036262,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,278.380922317505,290.539143244425,14.1713141661426
445,8,8,4,1,1,-143.80695,66.962,179,0.050132769,297.2180506,6351,2918,425,1905,237,830,1988,1971,150,99,160,104,3.85999989509583,204.860000610352,76618.2578125,20.6599998474121,9.44999980926514,14953,14267,2004,5,29,1,0,0,-2.01619211832682,-1.79892412821452,97974.5185546875,6.79492950439453e-06,-0.0016341172158718,0.0,0.0,-7.27919033709973e-24,99.9999847412109,0.0,275.842791239421,288.495864232381,1.10494387934053
1660,8,8,4,1,1,-153.561092857143,65.4206357142857,375,0.099193804,257.7030345,-295,-289,6226,5869,5353,497,2000,2000,371,402,368,400,0.0,332.089996337891,50406.5390625,3.30999994277954,-14.2799997329712,13429,12928,2018,4,8,1,0,0,-1.80316273371379,-0.678955713907878,96075.2985026042,0.0003493577241897,-0.0004743505269289,0.0,0.0,0.629964192708333,264.043930053711,100.0,261.868019739787,267.196980158488,4.89147515275408
893,8,8,4,1,1,-150.7163,64.2141,148,0.250635495,22.31152803,263,368,6191,6526,4853,714,1997,439,284,265,234,234,0.660000026226044,87.9899978637695,33171.7109375,-16.2099990844727,-23.5799999237061,12457,12280,2010,2,25,0,0,3,-1.72061288356781,-1.01405843098958,97959.6339518229,5.74290752410889e-05,-0.0001128837466239,0.0003990717232227,0.0,0.231241861979167,176.670883178711,99.7109375,249.187201182048,252.71472231547,0.25
30,8,8,4,1,1,-150.653397326203,64.5486957219251,280,0.250635495,22.31152803,1020,1067,3228,3962,2718,292,1989,1985,213,198,211,197,0.0,233.179992675781,41978.71875,3.19000005722046,-14.9499998092651,12876,12718,2002,3,19,0,0,3,-1.00573285420736,-0.308167775472005,99890.8849283854,0.0001429170370101,-0.0002582427114248,0.0,0.0,0.261271158854167,190.103174845378,98.79296875,259.658718744914,265.122847874959,188.266819428362
1723,8,8,4,1,1,-146.13028,63.89842,540,0.545914735,285.2958856,4193,1642,493,1205,443,427,2000,1943,344,368,329,363,0.0,149.479995727539,34887.26171875,-1.04999995231628,-15.5600004196167,13179,12831,2019,3,1,0,0,3,1.8923229376475,0.227291742960612,95219.7516276042,0.0004891902208328,-0.0001087142154574,0.0,0.0,0.47265625,197.743148803711,99.982421875,256.260105133057,262.701626459758,0.179064572515529
1583,7,7,2,4,5,-157.124907142857,66.6953571428571,76,0.24640491,234.8957329,-178,-266,7547,7282,7815,498,493,2000,540,629,499,608,0.0,121.779998779297,37334.640625,-13.6800003051758,-22.3700008392334,12861,12062,2017,3,9,0,0,3,0.698388417561849,-1.72470664978027,101432.98063151,0.0003022253513336,-4.60948795080185e-05,0.0002372451126575,0.0,0.665690104166667,183.293279012044,100.0,244.265731175741,249.342913945516,18.9730108839658
1649,8,8,4,1,1,-159.7897,64.2099,206,0.069765257,199.0238691,372,325,4062,4376,3922,290,2000,3807,381,422,345,378,0.0,222.910003662109,40795.03125,-10.0500001907349,-22.2700004577637,13085,12723,2018,3,16,0,0,3,-1.3780323266983,-1.37238883972168,97329.1027018229,0.0004556477069854,-3.01357358694077e-05,0.0,0.0,1.01359049479167,260.970687866211,100.0,254.137466430664,258.322041193644,0.25
2041,1,1,7,1,1,-145.857881818182,64.4087272727273,664,0.400005572,334.3824444,1175,745,1899,2405,1914,275,2069,2048,244,239,244,239,0.0,316.609985351562,50493.37109375,-6.82000017166138,-21.2900009155273,13009,13266,2022,4,9,1,0,0,-0.573627193768819,1.6517817179362,96452.1313476562,0.0002786517143249,-0.000611437484622,9.4044953584671e-05,0.0,0.753824869791667,304.165349324544,100.0,253.734135945638,259.471869150798,2.56468469279491
923,8,8,4,1,1,-156.13728,64.47388,110,0.185646736,276.8545014,6118,2812,439,1823,287,595,1613,1992,314,315,312,313,3.66000008583069,221.100006103516,50919.5703125,1.92999994754791,-12.8400001525879,13397,12871,2010,4,10,1,0,0,0.370192368825277,-2.04941177368164,99777.1803385417,0.0001747608184814,-0.0005509164184331,0.001386635005474,0.0,0.343098958333333,221.413070678711,98.119140625,260.738836288452,266.890622456868,1.23679775100368
730,7,7,2,1,5,-157.174733333333,65.3344333333333,87,0.160497987,101.6690669,883,1062,4219,5037,4648,457,1997,2472,481,543,478,541,0.0,329.380004882812,51235.96875,-6.3600001335144,-19.1800003051758,13036,12613,2008,4,9,0,0,0,-1.09668417771657,0.938232421875,99528.0901692708,0.0001501142978668,-0.0003292560577392,6.76512718200684e-06,0.0,0.501302083333333,252.342758178711,99.53125,255.756800969442,260.51886177063,0.696210558046658
1766,7,7,2,1,5,-162.528371428571,65.4192,242,0.066475835,270.0,-208,-195,5342,5124,5481,346,2000,3349,347,423,340,415,0.0,258.079986572266,50832.0703125,0.889999985694885,-6.30999994277954,13589,13476,2019,4,9,0,0,0,-0.847190141677856,0.386412938435872,97525.7760416667,0.0002187490463256,-2.37468630075455e-05,0.0011818967759609,0.0,0.8123779296875,333.880193074544,100.0,267.294052124023,269.235985438029,0.806175579300259
1621,9,9,4,1,1,-147.735051111111,66.7421237037037,243,0.138743832,148.8747124,5649,2460,457,1644,310,884,2104,3129,271,300,271,301,0.0,289.730010986328,58709.328125,4.6100001335144,-6.94999980926514,13585,13255,2017,4,25,0,0,0,-1.96816190083822,-2.54728507995605,96762.8178710938,0.000275582075119,-0.0013208203017711,0.0,0.0003528855741024,0.20556640625,274.776677449544,100.0,264.265315373739,272.203160603841,99.0275747348179
2065,8,8,4,1,1,-145.93715,64.64355,313,0.400005572,334.3824444,6297,2877,428,1884,240,682,2000,2000,131,86,133,88,0.0,401.359985351562,66789.578125,18.0400009155273,1.74000000953674,14616,14063,2022,5,19,0,0,0,-0.462368726730347,0.137826283772786,96039.6391601562,0.0035916864871978,-0.0003146305680274,0.0,0.0119424574077129,0.136474609375,397.400700887044,87.857666015625,273.183307011922,280.264912287394,0.830562047463385
674,8,8,4,1,1,-142.73745,67.44075,277,0.120182732,156.5639508,3878,2000,835,1893,491,736,2000,2000,266,262,261,261,0.0,260.869995117188,52593.859375,2.4300000667572,-10.1999998092651,13561,13158,2007,4,11,0,0,0,-1.65264503161112,-0.484743714332581,97049.3175455729,2.40355730056763e-05,-0.0005493331700563,0.0,0.0,0.2706298828125,196.013656616211,99.744140625,262.62815729777,267.591858545939,1.88374544876251
693,15,15,9,7,10,-161.88845,55.414375,2111,0.025017379,270.0,-723,-806,4314,3732,7763,297,2000,1594,378,570,493,691,0.0,521.640014648438,57827.03125,8.81999969482422,4.09999990463257,13559,13591,2007,5,17,0,0,0,-2.9217426776886,2.10811972618103,95019.2849934896,0.0092199444770813,-0.0001484695822,2.34358012676239e-05,0.0104865431785583,13.7577718098958,357.805648803711,99.701171875,272.615487416585,274.135047912598,0.166034808040081
1644,9,9,4,1,1,-155.469175,65.217275,417,0.209083871,286.9059498,581,563,5107,5738,6289,340,917,944,511,554,496,539,0.0,197.539993286133,39419.1796875,-1.37999999523163,-10.7600002288818,13328,12942,2018,3,13,0,0,3,0.922515829404195,-1.37064870198568,97683.6051432292,0.0005006343126297,-0.0001190556213259,0.0009156316518783,0.0,0.693562825520833,231.065414428711,100.0,264.57386080424,267.993452072144,0.975383225804762
344,8,8,4,1,1,-156.5714,63.9367333333333,129,0.194013138,269.5434873,6063,1991,334,1363,60,561,2326,1506,130,91,132,92,0.0,326.640014648438,56647.44140625,10.1300001144409,-0.75,14272,13642,2004,4,24,1,0,0,-0.880669156710307,-0.64077885945638,98108.9850260417,0.0014662742614746,-0.0003169048577547,0.0,0.0062631107866764,0.07373046875,326.609034220378,70.7406412760417,272.416851043701,276.327411651611,0.320264981236619
44,10,10,1,6,6,-155.4225,62.8505,139,0.042854739,164.1324342,-79,-109,6233,6135,5805,541,1963,638,444,505,432,498,0.0,154.020004272461,41312.98046875,3.97000002861023,-4.28999996185303,13523,12746,2002,3,17,1,0,3,-0.201993942260742,-1.31575743357341,99849.0348307292,0.0003683716058731,-0.0002006189897656,0.0007014721632003,0.0,0.432942708333333,234.308578491211,99.626953125,270.293663660685,272.584828694661,0.25
651,8,8,4,1,1,-145.983979310345,65.8070137931035,666,0.576566741,72.06930934,529,498,2861,3181,2725,260,2000,2000,274,265,270,265,0.0,299.5,47082.12109375,0.670000016689301,-17.0300006866455,13338,12940,2007,3,31,1,0,0,0.600082715352376,-0.424633026123047,96432.5073242188,7.35670328140259e-05,-0.0002296604216098,0.0,0.0,0.416422526041667,161.736312866211,99.994140625,256.9850730896,262.777000427246,27.3760876933325
1687,8,8,4,1,1,-152.608488888889,63.3059333333333,321,0.274062199,331.2914229,4966,2268,603,1793,306,658,2103,1843,246,272,247,272,5.46999979019165,168.160003662109,58515.609375,4.44999980926514,-1.97000002861023,13878,13400,2018,5,1,0,0,0,2.57431268692017,2.95120418071747,96703.8932291667,0.0004526376724243,-0.0008734203875064,0.0012962445616722,0.0020913146436214,0.377197265625,406.546534220378,93.173828125,270.224159876506,274.65997950236,4.24905824837788
168,9,9,4,1,1,-154.93554,59.7893866666667,101,0.100437469,176.2327795,6463,2429,310,1443,219,697,1693,2000,140,94,118,81,0.0,111.980003356934,34283.12109375,5.63000011444092,0.119999997317791,13925,13537,2003,2,23,1,0,3,1.12150891621908,-7.39059638977051,99092.1648763021,0.0017028898000717,-0.0015738122165203,0.0027670301496982,0.0008521005511283,0.0201416015625,170.529932657878,19.856201171875,272.456888834635,275.019070943197,10.1997658046839
303,8,8,4,1,1,-142.634126984127,63.4873993650793,731,0.132808917,338.3122668,-37,-45,4629,4594,4449,204,1991,2037,325,347,323,348,0.0,216.740005493164,44365.8203125,-6.03999996185303,-18.1000003814697,12849,12660,2004,3,24,0,0,0,-1.51830025513967,0.0104141235351562,91471.9677734375,0.0001315623521804,-0.0005038138478994,0.0006504915654659,0.0,0.4847412109375,204.321924845378,99.330078125,261.760305404663,266.476993560791,1005.90123269031
715,1,1,7,1,1,-148.2248,64.9523,482,0.289804194,354.6681663,8023,3832,239,2180,127,534,1994,1996,152,93,156,96,0.0,325.380004882812,70069.9921875,25.6200008392334,9.44999980926514,14753,14302,2007,7,17,0,0,1,-0.602675239245097,0.207804361979167,97189.4949544271,5.7607889175415e-05,-0.0028537223115563,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,281.643301010132,288.569264094035,0.25
582,8,8,4,4,4,-142.1056,67.1668,196,0.120182732,156.5639508,6292,2841,424,1863,233,766,2523,2000,146,99,150,102,6.46000003814697,168.389999389648,78120.078125,13.0600004196167,4.23000001907349,14066,14072,2005,5,31,0,0,0,-1.7325603167216,-2.30650011698405,97491.8317057292,4.34219837188721e-05,-0.0011193742975592,0.0,0.0,-7.345364722995101e-24,100.041976928711,0.0,277.657215118408,282.353209813436,0.25
352,8,8,4,1,1,-148.1372,65.632,422,0.086400232,253.0087634,977,1100,3696,4497,3539,548,1961,2694,270,272,266,271,0.0,185.289993286133,39348.08984375,-2.26999998092651,-15.289999961853,13343,13003,2004,3,12,0,0,3,0.750516096750895,-1.19473203023275,95793.7989908854,0.0002013444900512,-5.73061406612396e-05,0.0,0.0,0.486409505208333,189.816390991211,100.0,261.175446192424,264.70812924703,0.25
2015,1,1,7,1,1,-143.9081,66.8833375,168,0.050132769,297.2180506,4004,2042,861,2011,2688,258,1994,2000,235,204,220,194,0.0,248.270004272461,48201.01953125,-8.93000030517578,-23.9099998474121,12973,12709,2022,4,2,1,0,0,-2.44154731432597,-3.57399940490723,98764.6590169271,3.02493572235107e-06,-0.0004803501069545,0.0,0.0,0.3184814453125,206.860010782878,99.65234375,250.475608189901,257.634754180908,2.72329023436487
812,8,8,4,1,1,-153.798632608696,64.9065184782609,83,0.086469813,212.2018539,1704,1092,1431,2019,1496,252,899,1990,238,228,234,227,1.62000000476837,311.519989013672,52310.5390625,4.23000001907349,-9.84000015258789,13632,13367,2009,4,13,0,0,0,-0.586276094118754,-0.0574124654134115,99581.1655273438,0.0001165270805358,-0.0003258818760514,0.0013247355818748,0.0,0.641764322916667,265.858383178711,100.0,269.32553545634,272.486488342285,165.579556841923
1483,8,8,4,1,1,-155.228,64.5682,123,0.090133156,68.36250382,6738,2372,272,1396,158,528,160,174,124,83,126,85,3.54999995231628,295.630004882812,62729.69140625,18.9400005340576,0.430000007152557,14026,13977,2015,5,9,1,0,0,-0.518487652142843,0.862444559733073,98769.7042643229,0.0002644956111907,-0.0011424655094742,0.0,0.0005893371999263,0.0028076171875,373.484359741211,2.49560546875,277.024991989136,281.543654123942,0.25
1763,9,9,4,1,1,-147.059059701493,65.796052238806,599,0.469062058,270.4405773,353,308,4054,4351,3596,582,347,2610,289,340,288,340,0.0,317.029998779297,50545.16015625,5.26000022888184,-7.67999982833862,13574,13093,2019,4,8,0,0,0,-0.858704328536987,-1.92852338155111,92975.2423502604,0.0003146231174468,-0.0003464594483375,0.0,0.0,0.409993489583333,288.270167032878,99.9921875,264.734310150146,267.945626576742,80.3434859263072
1951,10,10,1,6,6,-162.899130721003,62.2169858934169,47,0.12783908,275.667218,-220,-221,6590,6306,6353,338,2000,956,369,393,353,386,1.8400000333786,101.360000610352,36595.578125,1.45000004768372,-3.24000000953674,13382,13255,2022,3,4,0,0,3,1.17091898123423,-4.45715395609538,98313.9588216146,0.0004578530788421,-0.0004607122391462,0.0081375241279602,0.0,0.402547200520833,225.052719116211,100.0,271.107424418132,272.79292233785,582.699097806508
1105,8,8,4,1,1,-141.543957142857,63.3807428571429,694,0.091497469,198.3927964,861,711,2254,2679,2519,307,2506,1993,220,226,215,224,0.0,287.609985351562,45133.62109375,-8.26000022888184,-29.6599998474121,12883,12344,2013,3,27,0,0,0,-0.349655946095784,0.803419748942057,91263.1199544271,0.0001917332410812,-0.0001803580671548,6.90612941980362e-05,0.0,0.467732747395833,201.994776407878,99.265625,251.596258799235,256.687109629313,21.2804417395073
1677,8,8,4,1,1,-151.0491,64.7931,262,0.018956009,153.7696333,5050,2105,489,1487,343,481,1094,979,160,152,161,152,0.0,376.589996337891,56396.8515625,6.07999992370605,-10.1199998855591,13675,13477,2018,4,23,0,0,0,-1.3170591990153,-1.86060523986816,97828.9075520833,0.0002865493297576,-0.0008400008082389,0.0,0.0,0.342854817708333,292.864242553711,99.70703125,266.819995880127,272.313647588094,0.25
1085,9,9,4,1,1,-155.507442857143,60.13425,207,0.238363618,256.4989485,590,679,4006,4509,4157,340,3486,3931,344,393,343,394,0.0,287.109985351562,42862.30859375,-2.24000000953674,-16.4200000762939,13471,12670,2013,3,21,0,0,0,-0.0730157693227132,-0.206079006195068,100037.342773438,0.0004487037658691,-4.47714701294899e-05,0.0001822784543037,0.0,0.8494873046875,284.950180053711,89.248046875,256.99059677124,259.947945276896,17.1209587133368
881,8,8,4,1,1,-141.721196551724,66.3253448275862,342,0.239600271,293.9147297,2304,1491,1344,2149,1685,539,278,1993,218,328,171,258,0.0,132.050003051758,35668.859375,-4.07000017166138,-16.0200004577637,12856,12959,2010,3,5,0,0,3,0.204162915547689,-1.13640912373861,94696.3139648438,1.51246786117554e-05,-7.60369002819061e-05,5.12376427650452e-05,0.0,0.230672200520833,157.179997762044,99.955078125,257.741397221883,260.809998194377,191.794000941191
1383,7,7,2,1,5,-159.73955,64.727075,287,0.069765257,199.0238691,37,42,4074,4105,4255,588,2000,3911,417,465,398,451,0.0,187.070007324219,46891.6484375,-1.82000005245209,-9.3100004196167,13287,12790,2015,3,31,0,0,0,0.363215764363607,-1.25862121582031,94405.2921549479,0.0001268535852432,-5.25731593370438e-06,0.001277357339859,0.0,0.714314778645833,250.627263387044,100.0,263.850655237834,265.327143351237,1.87736496891853
353,7,7,2,1,5,-148.0924,65.6166,599,0.086400232,253.0087634,-277,-379,6228,5892,5813,538,1988,1963,455,522,405,475,0.0,186.919998168945,39348.08984375,-3.0699999332428,-15.0299997329712,13315,13121,2004,3,12,0,0,3,0.750516096750895,-1.19473203023275,95793.7989908854,0.0002013444900512,-5.73061406612396e-05,0.0,0.0,0.486409505208333,189.816390991211,100.0,261.175446192424,264.70812924703,0.25
1608,8,8,4,1,1,-142.481054285714,66.8857057142857,396,0.095117957,302.616314,440,461,3449,3767,3630,223,2000,1994,292,282,290,283,0.0,174.449996948242,47745.1484375,-2.02999997138977,-11.1700000762939,13532,13014,2017,4,1,1,0,0,-1.47442197799683,-1.79957969983419,95877.10546875,6.41047954559326e-05,-0.0003724172711372,0.0004041641950607,0.0,0.445760091145833,196.877914428711,100.0,264.65790494283,267.826794306437,33.6178267097991
1568,8,8,4,1,1,-155.597133333333,66.2038,129,0.354126819,186.3899325,6009,2134,345,1384,171,547,1969,2737,205,210,206,211,0.0,279.010009765625,60101.48046875,11.3299999237061,1.02999997138977,13966,13614,2016,4,28,0,0,0,-1.19026553630829,-0.434144337972005,97841.3219401042,0.0031154751777648,0.0003846129402518,0.0,0.0133810266852379,0.332967122395833,367.043279012044,99.947265625,274.540128707886,276.206206003825,0.0483548778911995
436,8,8,4,1,1,-141.613375,65.165875,297,0.313403825,299.2827652,6731,3519,454,2324,235,720,2000,2000,183,118,196,126,0.0,401.390014648438,69542.5390625,23.3700008392334,3.95000004768372,14613,13984,2004,5,23,1,0,0,0.759126623471578,-0.693508148193359,95484.2843424479,0.0003775805234909,-0.0014544818550348,0.0,6.40749931335449e-07,-7.27919033709973e-24,221.562484741211,0.0026041666666666,278.496481577555,282.636487960815,0.181296895933059
185,8,8,4,1,1,-143.0089,63.2226,534,0.57913552,92.60066326,598,680,3920,4419,3958,311,255,2245,264,289,229,234,0.0,149.110000610352,35907.62109375,1.96000003814697,-7.65000009536743,13127,13024,2003,3,3,0,0,3,0.715267101923625,0.365599950154622,93158.0120442708,0.0002782791852951,-4.56543639302254e-05,0.0002889260649681,0.0,0.41357421875,213.669906616211,99.583984375,268.4722143809,271.017634709676,0.25
1517,9,9,4,1,1,-155.6625,65.8799,65,0.209083871,286.9059498,54,65,4589,4639,5078,234,2722,3574,425,475,421,473,0.0,258.5,46226.671875,-7.36999988555908,-22.5300006866455,13011,12271,2016,3,28,0,0,0,-1.09024890263875,0.542516708374023,99993.8894856771,0.0002648532390594,-0.0003314781934022,4.41074371337891e-06,0.0,0.451700846354167,255.145167032878,99.958984375,255.32524617513,259.25918006897,0.25
485,9,9,4,4,4,-152.806425,67.022425,513,0.252395584,125.2923598,143,196,5930,6103,5481,415,2000,1987,417,483,413,482,0.0,210.990005493164,42286.41015625,-7.55000019073486,-19.9200000762939,12989,12587,2005,3,20,1,0,0,-1.97794993718465,-0.471819559733073,97018.951171875,0.000159665942192,-0.0003969566896557,0.0,0.0,1.1663818359375,266.462549845378,99.978515625,252.192223230998,257.011947631836,2.25342165560448
710,15,15,9,7,10,-161.8875,55.4043,1695,0.025017379,270.0,-530,-729,6434,5786,7117,2258,871,327,407,576,422,636,37.5999984741211,255.889999389648,59541.05078125,7.71000003814697,5.09000015258789,13531,13697,2007,5,26,1,0,0,0.559056599934896,2.4292049407959,94605.9858398438,0.011995404958725,-7.51977786421776e-05,0.0001787804067134,0.0103310458362103,13.5623779296875,366.937159220378,99.701171875,273.753166834513,275.283322652181,0.25
1258,8,8,4,1,1,-141.522825,62.542725,630,0.481182463,25.62659306,416,462,3831,4164,3704,208,1960,1976,297,306,295,305,0.0,277.25,43199.58984375,5.40999984741211,-13.5200004577637,13582,12878,2015,3,22,1,0,0,1.03794288635254,-0.04014786084493,92280.8940429688,0.0004012882709503,-0.0001020226627588,1.07288360595703e-06,0.0,0.443074544270833,195.904281616211,89.927734375,263.586451848348,267.966696421305,1.69624526910957
300,8,8,4,1,1,-143.185071601942,65.5260319174757,661,0.278516325,314.8189169,1353,944,1674,2198,1817,297,1767,2186,217,217,207,214,0.0,222.089996337891,43199.53125,-3.23000001907349,-18.75,13397,13213,2004,3,21,1,0,0,0.716904958089193,-0.900973002115885,96720.9150390625,0.0001943260431289,-0.0001218356192111,3.25553119182587e-05,0.0,0.522501627604167,182.377588907878,99.94140625,252.155046463013,257.833134969076,1471.50703276315
1330,1,1,7,1,1,-151.727072881356,64.9287169491525,183,0.018956009,153.7696333,1275,1105,2315,2992,1274,168,2000,2000,132,128,127,125,0.0,258.829986572266,44442.73828125,1.95000004768372,-14.0299997329712,13352,13052,2015,3,25,0,0,0,-0.711466709772746,-1.45738983154297,98581.8053385417,5.76674938201904e-05,-0.000422790646553,0.0,0.0,0.284912109375,200.761703491211,100.0,262.008372624715,266.347914377848,73.0683856751439
